session_id,lat,lon,timestamp
102,28.617016395019387,77.20477199039625,2025-09-04T10:44:13
102,28.616168434092152,77.2057747456873,2025-09-04T10:48:54
102,28.616598674428083,77.20629157323883,2025-09-04T10:53:03
102,28.61567358106525,77.20809267523939,2025-09-04T10:57:19
102,28.61456390278557,77.20895523797344,2025-09-04T10:58:42
102,28.616341839407813,77.20697514713504,2025-09-04T11:03:21
102,28.61760778568757,77.20796743655522,2025-09-04T11:05:43
102,28.615779123940833,77.2096845354949,2025-09-04T11:10:25
102,28.617404944920168,77.20863104953985,2025-09-04T11:13:32
102,28.617024768667285,77.20828280992892,2025-09-04T11:17:01
102,28.615976027395636,77.21020207976544,2025-09-04T11:21:53
102,28.614621099896027,77.21039175419061,2025-09-04T11:26:36
102,28.6147303421714,77.21230987256492,2025-09-04T11:28:52
102,28.614079460695496,77.21270153631545,2025-09-04T11:30:55
103,28.614716238887212,77.20977193128401,2025-09-04T10:02:41
103,28.61548262322671,77.21031265821556,2025-09-04T10:06:01
103,28.614429643484197,77.20908912903168,2025-09-04T10:08:57
103,28.61594028902907,77.21088877273458,2025-09-04T10:13:34
103,28.617759889194993,77.20900143173745,2025-09-04T10:18:28
103,28.618700915440787,77.20802416167582,2025-09-04T10:21:39
103,28.620680246129137,77.20753714606282,2025-09-04T10:25:59
103,28.619066599682537,77.20868048738377,2025-09-04T10:27:47
103,28.62079804822848,77.2085728206833,2025-09-04T10:28:59
103,28.619940709386697,77.21039361127757,2025-09-04T10:31:45
103,28.618121025995613,77.20934838462382,2025-09-04T10:34:59
103,28.61982268345169,77.20774020984533,2025-09-04T10:37:00
103,28.618140691322246,77.20589142476716,2025-09-04T10:38:06
103,28.61776814494166,77.20479810434955,2025-09-04T10:41:17
103,28.619221988468787,77.20422580484815,2025-09-04T10:42:25
103,28.61911574462342,77.20364500464474,2025-09-04T10:44:54
103,28.618023652876346,77.20329874098451,2025-09-04T10:45:56
103,28.619711411744152,77.20446421970544,2025-09-04T10:47:40
103,28.620514797400013,77.20613098563784,2025-09-04T10:48:53
103,28.620541823412257,77.20717269035569,2025-09-04T10:53:15
103,28.61923916746257,77.20895843692108,2025-09-04T10:57:08
103,28.620002020408915,77.20743325438966,2025-09-04T11:02:08
103,28.620777588983707,77.20702145633395,2025-09-04T11:05:00
103,28.619950323353507,77.20735399044815,2025-09-04T11:08:16
103,28.61803661125294,77.20908533857371,2025-09-04T11:11:49
103,28.61855180716092,77.2103505955811,2025-09-04T11:14:19
103,28.61852633346968,77.21005289597285,2025-09-04T11:17:51
103,28.617726693781737,77.21185834943856,2025-09-04T11:20:01
103,28.618791622039957,77.21195967680204,2025-09-04T11:25:01
103,28.618023228150278,77.20998331705042,2025-09-04T11:28:05
104,28.61360750337853,77.20929521546026,2025-09-04T10:04:20
104,28.615085402207498,77.20882299145173,2025-09-04T10:06:52
104,28.61598503080492,77.21044306861059,2025-09-04T10:08:38
104,28.61559793292175,77.211341538066,2025-09-04T10:11:34
104,28.61691670942579,77.21294010388888,2025-09-04T10:15:31
104,28.61602640107189,77.21432815408518,2025-09-04T10:17:30
104,28.61583954662048,77.21355150365058,2025-09-04T10:18:59
104,28.614886193463374,77.2129477877469,2025-09-04T10:21:52
104,28.61632171015282,77.21148412873153,2025-09-04T10:24:49
104,28.616389640816166,77.21318548750642,2025-09-04T10:28:48
104,28.614799756808033,77.212835271348,2025-09-04T10:30:30
104,28.61598120153196,77.21237907866154,2025-09-04T10:32:44
104,28.615189534832485,77.21072983922919,2025-09-04T10:34:17
104,28.61507409342997,77.21012974429429,2025-09-04T10:35:53
104,28.616836070668185,77.21081592723962,2025-09-04T10:39:02
104,28.615336873094652,77.20917439697314,2025-09-04T10:43:54
104,28.616706747931225,77.20984468885617,2025-09-04T10:45:14
104,28.617892596265065,77.21075657288004,2025-09-04T10:49:25
104,28.61918307761185,77.21047621084006,2025-09-04T10:54:21
104,28.62008667378967,77.2120948728751,2025-09-04T10:55:44
104,28.621665723837573,77.21328033186396,2025-09-04T10:58:04
104,28.622061149980528,77.21254741909674,2025-09-04T10:59:25
104,28.621309090587367,77.21277603174215,2025-09-04T11:04:09
104,28.61952803015052,77.21195874868185,2025-09-04T11:08:48
104,28.620203326299904,77.21080082693905,2025-09-04T11:12:23
104,28.619777554778874,77.21190597938066,2025-09-04T11:16:06
104,28.620435844903174,77.2106881312173,2025-09-04T11:19:50
104,28.61993954225408,77.21101934036305,2025-09-04T11:22:04
104,28.618843107514035,77.20937550113888,2025-09-04T11:23:22
104,28.61697417655463,77.208267974458,2025-09-04T11:27:47
105,28.60678318838846,77.21193352137747,2025-09-04T10:03:42
105,28.60220753540172,77.22108337678539,2025-09-04T10:05:34
105,28.60822241534987,77.22142312090928,2025-09-04T10:09:53
105,28.611875074274483,77.21891077902552,2025-09-04T10:12:57
105,28.613706906564417,77.22155037407435,2025-09-04T10:16:58
105,28.611499083063208,77.22315371996024,2025-09-04T10:21:41
105,28.61057879124143,77.23007535729079,2025-09-04T10:25:46
105,28.604323133993912,77.23092129032962,2025-09-04T10:30:13
105,28.60570581667663,77.22282878245535,2025-09-04T10:33:36
105,28.612717491579556,77.21820756387872,2025-09-04T10:37:37
105,28.604532811244294,77.22704464822138,2025-09-04T10:39:34
105,28.60922258715579,77.23304355088443,2025-09-04T10:43:42
105,28.61401820727977,77.22680212484046,2025-09-04T10:46:27
105,28.620777639299614,77.22555220415731,2025-09-04T10:49:47
105,28.624566881230884,77.22135725374345,2025-09-04T10:50:55
105,28.62680613390416,77.21964973760097,2025-09-04T10:53:04
105,28.633895804275998,77.22607843951582,2025-09-04T10:54:32
105,28.632826871769463,77.22105283018196,2025-09-04T10:55:52
105,28.63413953663276,77.21824691570022,2025-09-04T10:57:40
105,28.642284804937095,77.22016369566799,2025-09-04T10:58:56
105,28.648174241917765,77.2292921071147,2025-09-04T11:00:09
105,28.64711407771617,77.21950596463857,2025-09-04T11:04:08
105,28.654556081398667,77.22433050494125,2025-09-04T11:05:17
105,28.65845698376802,77.22742406218802,2025-09-04T11:06:55
105,28.664884896101103,77.22596469426189,2025-09-04T11:10:08
105,28.663468562424093,77.22845265940585,2025-09-04T11:13:28
105,28.6684378830936,77.23486097350687,2025-09-04T11:15:19
105,28.664174279157066,77.2394417034829,2025-09-04T11:17:38
105,28.65645983612893,77.24574605357866,2025-09-04T11:18:41
105,28.653855032235423,77.25152644820622,2025-09-04T11:19:54
106,28.613639315751776,77.2070420433093,2025-09-04T10:01:09
106,28.61354217944156,77.20513101302352,2025-09-04T10:05:00
106,28.614522265278836,77.20440514457503,2025-09-04T10:07:58
106,28.615746240763976,77.20562129853687,2025-09-04T10:12:15
106,28.614441156815243,77.20440553682484,2025-09-04T10:16:07
106,28.612744756860728,77.20399583394915,2025-09-04T10:21:07
106,28.610769247627697,77.20303691329475,2025-09-04T10:23:16
106,28.609094521593626,77.20112872893742,2025-09-04T10:27:02
106,28.60920972916267,77.20235703103015,2025-09-04T10:31:54
106,28.610928803229864,77.20074305105915,2025-09-04T10:34:01
106,28.61101463842182,77.19909007541766,2025-09-04T10:35:43
106,28.61144125431409,77.19830703717096,2025-09-04T10:40:36
106,28.611359154064946,77.20014603078967,2025-09-04T10:42:35
106,28.60938349186596,77.19835143055292,2025-09-04T10:45:33
106,28.609698761502056,77.20028614088116,2025-09-04T10:48:25
106,28.609292146987478,77.20163531887736,2025-09-04T10:50:10
106,28.607606502556536,77.20306135666998,2025-09-04T10:52:52
106,28.60628176782629,77.20481109956206,2025-09-04T10:55:16
106,28.606442592285127,77.20484594616582,2025-09-04T10:58:36
106,28.607983404828165,77.20330710406081,2025-09-04T11:02:52
106,28.60896690553529,77.20270188944444,2025-09-04T11:05:37
106,28.60783671872659,77.20142552488932,2025-09-04T11:09:56
106,28.60769232383082,77.20147804522203,2025-09-04T11:12:13
106,28.60639273610537,77.19950470169547,2025-09-04T11:16:28
106,28.608371997389217,77.20118855889204,2025-09-04T11:20:33
106,28.606450569284053,77.20054931467207,2025-09-04T11:22:23
106,28.606449015745714,77.20155233721458,2025-09-04T11:24:18
106,28.608035514497733,77.20347312302651,2025-09-04T11:25:31
106,28.60738404144192,77.20269117924575,2025-09-04T11:29:58
106,28.60685325016324,77.20360911738722,2025-09-04T11:31:18
107,28.613017065270157,77.20932646583516,2025-09-04T10:01:07
107,28.614551095544048,77.20849541096584,2025-09-04T10:04:41
107,28.615117502061615,77.20718824326873,2025-09-04T10:07:08
107,28.614749615683365,77.2060346370912,2025-09-04T10:08:10
107,28.613088834114663,77.20790323167628,2025-09-04T10:13:01
107,28.613737443147354,77.20697461180318,2025-09-04T10:16:54
107,28.612858045589302,77.20871980240834,2025-09-04T10:18:25
107,28.613357192288305,77.20868968145275,2025-09-04T10:22:30
107,28.615262606791575,77.20735996969515,2025-09-04T10:24:07
107,28.616877358019458,77.20739617979352,2025-09-04T10:28:20
107,28.6177392077267,77.20901636038312,2025-09-04T10:29:56
107,28.61681263957836,77.20833306859583,2025-09-04T10:33:34
107,28.615805753020016,77.20737957381407,2025-09-04T10:35:50
107,28.615706104197013,77.20610996013981,2025-09-04T10:37:07
107,28.615025123007495,77.20753421710857,2025-09-04T10:40:39
107,28.6142966237116,77.20646361117227,2025-09-04T10:45:16
107,28.61266199266261,77.20497615403929,2025-09-04T10:47:25
107,28.611043479894974,77.20615783386049,2025-09-04T10:51:07
107,28.611107759031785,77.20508470368999,2025-09-04T10:54:29
107,28.61170032376749,77.20486472059831,2025-09-04T10:56:32
107,28.610371128692236,77.20361276716785,2025-09-04T10:59:53
107,28.610508056621693,77.20426699735705,2025-09-04T11:01:02
107,28.61226911845424,77.20354265794846,2025-09-04T11:03:13
107,28.611875074267488,77.20360774669119,2025-09-04T11:08:10
107,28.612788213629255,77.20362042103804,2025-09-04T11:11:53
107,28.611017958833166,77.2037563785572,2025-09-04T11:13:04
107,28.609127678426216,77.20520566353144,2025-09-04T11:17:07
107,28.610793423097586,77.20412290953641,2025-09-04T11:20:56
107,28.612496719760035,77.20589635459577,2025-09-04T11:24:46
107,28.612985309533506,77.20606034516017,2025-09-04T11:27:35
108,28.61552243650686,77.20965195916473,2025-09-04T10:02:15
108,28.6136350149717,77.20927705771905,2025-09-04T10:04:53
108,28.612935783984188,77.20747129958157,2025-09-04T10:09:52
108,28.61365810963992,77.2081635555707,2025-09-04T10:13:30
108,28.61198645203658,77.20670333382705,2025-09-04T10:15:25
108,28.610486497891728,77.20511355264537,2025-09-04T10:17:56
108,28.610551306772653,77.20587368679473,2025-09-04T10:22:26
108,28.609758630475326,77.20402861269551,2025-09-04T10:26:00
108,28.608747151582236,77.20281454378198,2025-09-04T10:29:22
108,28.610699414540047,77.2008647512742,2025-09-04T10:33:58
108,28.611584749839377,77.19966005931839,2025-09-04T10:36:14
108,28.612888140332842,77.19942191572997,2025-09-04T10:38:30
108,28.614167599221858,77.19990703719859,2025-09-04T10:39:42
108,28.616106103541785,77.20071647623159,2025-09-04T10:43:56
108,28.616833704685348,77.20037663726437,2025-09-04T10:47:54
108,28.618614950977676,77.20163759897527,2025-09-04T10:52:27
108,28.62051391066977,77.20139823059546,2025-09-04T10:57:19
108,28.622214595413293,77.19986131214286,2025-09-04T10:59:14
108,28.620690269142806,77.20161211119787,2025-09-04T11:02:24
108,28.621642635772314,77.19992744444538,2025-09-04T11:04:26
108,28.620754046560617,77.19838361757405,2025-09-04T11:06:25
108,28.619377589007062,77.19874548765858,2025-09-04T11:10:54
108,28.617653181641156,77.19892837931299,2025-09-04T11:13:23
108,28.617406356968047,77.19778501589735,2025-09-04T11:16:54
108,28.618071705122517,77.19754695435985,2025-09-04T11:21:29
108,28.618719723308853,77.19781804415597,2025-09-04T11:24:54
108,28.618077051715932,77.19788537562201,2025-09-04T11:29:52
108,28.61944648099153,77.19760755291382,2025-09-04T11:32:33
108,28.617976259477473,77.19782656658491,2025-09-04T11:37:09
108,28.61653167500324,77.1994947409713,2025-09-04T11:41:47
109,28.615723349282547,77.20799715833996,2025-09-04T10:01:44
109,28.614095567497888,77.20718337023287,2025-09-04T10:04:37
109,28.613599831473998,77.20662494644858,2025-09-04T10:07:21
109,28.614469066130543,77.2083183110585,2025-09-04T10:09:08
109,28.61520078614187,77.20742707546184,2025-09-04T10:14:08
109,28.613897143063788,77.20844158992792,2025-09-04T10:17:04
109,28.61401274081932,77.20811213546422,2025-09-04T10:19:55
109,28.612521173011757,77.20629727648681,2025-09-04T10:24:07
109,28.611381431956573,77.20530236349276,2025-09-04T10:25:13
109,28.6095889193345,77.2033902404695,2025-09-04T10:28:32
109,28.610843590236275,77.20497014974188,2025-09-04T10:30:15
109,28.6100998838772,77.20410377046582,2025-09-04T10:32:47
109,28.611700078788182,77.20507901642584,2025-09-04T10:34:49
109,28.611740284732363,77.20693914434023,2025-09-04T10:39:10
109,28.612348344605138,77.20681533117751,2025-09-04T10:43:16
109,28.610837351793737,77.20639425449811,2025-09-04T10:44:40
109,28.609818569637337,77.20574893285287,2025-09-04T10:48:07
109,28.608461806923746,77.20545873169925,2025-09-04T10:50:45
109,28.606838802803377,77.20423611159897,2025-09-04T10:53:36
109,28.60651960638155,77.20536484751246,2025-09-04T10:58:26
109,28.608375132234034,77.20555435216343,2025-09-04T11:02:34
109,28.608544226564824,77.20402659562559,2025-09-04T11:05:55
109,28.608830119764598,77.20522186236305,2025-09-04T11:10:02
109,28.60875604933373,77.20633554950477,2025-09-04T11:14:36
109,28.607675512683873,77.2076684504915,2025-09-04T11:17:07
109,28.608415793731233,77.20932068136601,2025-09-04T11:18:37
109,28.608536276429824,77.20795378429331,2025-09-04T11:20:10
109,28.608405402050668,77.20768878162777,2025-09-04T11:21:13
109,28.610247539172754,77.20711177887065,2025-09-04T11:24:20
109,28.608679416277404,77.20523914244136,2025-09-04T11:26:49
110,28.6039970522377,77.20595574917253,2025-09-04T10:01:43
110,28.602004049497676,77.20402692058005,2025-09-04T10:05:10
110,28.608178825876365,77.20253236288052,2025-09-04T10:09:00
110,28.61607501859949,77.20244138996568,2025-09-04T10:13:11
110,28.6229837732497,77.20970290252045,2025-09-04T10:14:12
110,28.6267305394402,77.2088702429333,2025-09-04T10:15:54
110,28.61979260087642,77.20950006944018,2025-09-04T10:17:04
110,28.613633328942942,77.20449318902688,2025-09-04T10:21:06
110,28.620241472711417,77.20685140434888,2025-09-04T10:22:50
110,28.621755161500992,77.21299392728409,2025-09-04T10:27:08
110,28.61579091953369,77.22018062240421,2025-09-04T10:29:38
110,28.607885581218753,77.21623663221109,2025-09-04T10:31:42
110,28.610747393609383,77.21453143596085,2025-09-04T10:34:28
110,28.613978136555016,77.21509444117054,2025-09-04T10:36:11
110,28.62332801642531,77.22001671976777,2025-09-04T10:37:57
110,28.63329755477054,77.21218954402389,2025-09-04T10:42:20
110,28.64229995860345,77.20468803970692,2025-09-04T10:43:30
110,28.64799103530973,77.20651655392147,2025-09-04T10:45:58
110,28.656342244886314,77.19922359929888,2025-09-04T10:48:11
110,28.663627716547676,77.2073013175363,2025-09-04T10:50:56
110,28.666328897928395,77.20286786246251,2025-09-04T10:53:14
110,28.66361086744789,77.20566403122373,2025-09-04T10:57:45
110,28.653887150032222,77.20003283789794,2025-09-04T10:58:55
110,28.65258488606639,77.19043012657778,2025-09-04T11:03:01
110,28.65271576880066,77.19825882933999,2025-09-04T11:04:16
110,28.65974953439291,77.20528160434591,2025-09-04T11:05:21
110,28.66518223600255,77.20022652074145,2025-09-04T11:09:55
110,28.66789914463424,77.19666907051116,2025-09-04T11:13:21
110,28.666928263375226,77.20561655581727,2025-09-04T11:17:02
110,28.66425146234994,77.21479601082248,2025-09-04T11:19:43
111,28.61583101257365,77.20995203524372,2025-09-04T10:03:16
111,28.616365897261428,77.20945421861953,2025-09-04T10:04:49
111,28.61700342160676,77.21001464776823,2025-09-04T10:09:33
111,28.61757005691688,77.21006674442565,2025-09-04T10:11:48
111,28.619480728026982,77.20935454606882,2025-09-04T10:14:46
111,28.61822371877288,77.2087149947474,2025-09-04T10:17:30
111,28.619674383167602,77.2094688627957,2025-09-04T10:22:04
111,28.618865719077597,77.20795523600432,2025-09-04T10:24:31
111,28.61973780705182,77.20617466921536,2025-09-04T10:28:36
111,28.618197263953967,77.20468019824742,2025-09-04T10:29:37
111,28.618988466531754,77.20386406004792,2025-09-04T10:33:37
111,28.61980210162417,77.20326811822738,2025-09-04T10:36:15
111,28.61977874852445,77.20182079123691,2025-09-04T10:39:20
111,28.61846979111644,77.20091462044324,2025-09-04T10:44:15
111,28.619576057705302,77.20007666563494,2025-09-04T10:48:35
111,28.618863637812687,77.19971833701466,2025-09-04T10:52:49
111,28.620376137303012,77.20123877520605,2025-09-04T10:56:38
111,28.620391845866635,77.19929498492289,2025-09-04T11:00:31
111,28.620505699103756,77.19929093133128,2025-09-04T11:01:36
111,28.62245141890729,77.1977680573912,2025-09-04T11:03:22
111,28.622100281655783,77.19906034802467,2025-09-04T11:07:41
111,28.624030707214356,77.19935686333281,2025-09-04T11:10:14
111,28.6230952937658,77.19854695624484,2025-09-04T11:13:21
111,28.62260734954725,77.19735409689892,2025-09-04T11:16:30
111,28.620776034247356,77.19787433144158,2025-09-04T11:19:58
111,28.619443590308695,77.19945200564472,2025-09-04T11:21:56
111,28.61970605378743,77.19874884112774,2025-09-04T11:23:26
111,28.62085748786011,77.19876489970072,2025-09-04T11:26:39
111,28.62116114207618,77.2001029859354,2025-09-04T11:29:25
111,28.61990445871874,77.20159909583495,2025-09-04T11:31:34
112,28.61425721310204,77.2077036148663,2025-09-04T10:03:14
112,28.61226380551393,77.20827204684689,2025-09-04T10:07:04
112,28.61357280871692,77.20958773111292,2025-09-04T10:08:58
112,28.615269137588797,77.20919311482703,2025-09-04T10:11:41
112,28.615432488697984,77.2082754994863,2025-09-04T10:13:06
112,28.61737909449079,77.20781774075142,2025-09-04T10:14:19
112,28.6180368277136,77.20809922254075,2025-09-04T10:18:09
112,28.619953085080258,77.20809216290967,2025-09-04T10:20:39
112,28.620807721784068,77.20892068168577,2025-09-04T10:23:32
112,28.620842089485365,77.20843447142857,2025-09-04T10:27:16
112,28.62015192480712,77.20926815203882,2025-09-04T10:30:56
112,28.621626123473046,77.21103212608895,2025-09-04T10:34:49
112,28.621987957934795,77.2117748698042,2025-09-04T10:36:44
112,28.622002579244054,77.2131349659302,2025-09-04T10:38:24
112,28.621008545272144,77.21227847880405,2025-09-04T10:41:10
112,28.622856158316388,77.21265940057859,2025-09-04T10:44:10
112,28.622159032483193,77.21237812103962,2025-09-04T10:45:43
112,28.62030978404955,77.21365624991765,2025-09-04T10:48:21
112,28.619477020124872,77.21431958639735,2025-09-04T10:51:11
112,28.6182555873767,77.21295092085431,2025-09-04T10:55:26
112,28.616685485104902,77.21250716326584,2025-09-04T10:58:46
112,28.617731467863585,77.21087343109589,2025-09-04T11:01:45
112,28.617351332541833,77.21066243143959,2025-09-04T11:05:58
112,28.616684584212866,77.20957995902512,2025-09-04T11:09:59
112,28.617891495193135,77.20823949856747,2025-09-04T11:13:29
112,28.616280010248094,77.2102191945382,2025-09-04T11:17:05
112,28.618178537862864,77.2115438267979,2025-09-04T11:19:50
112,28.616986541353498,77.20999825762553,2025-09-04T11:20:56
112,28.61836973448375,77.20884596239351,2025-09-04T11:22:36
112,28.61733645275779,77.20716087942671,2025-09-04T11:25:54
113,28.615206986132968,77.21021400845461,2025-09-04T10:03:34
113,28.615160709825076,77.20873933445223,2025-09-04T10:06:46
113,28.61685704301728,77.20701309942748,2025-09-04T10:11:34
113,28.617393491931246,77.20545955079463,2025-09-04T10:15:23
113,28.618945148741496,77.20467795500281,2025-09-04T10:18:53
113,28.61904367451499,77.205046399324,2025-09-04T10:21:38
113,28.621022055899342,77.20559529622835,2025-09-04T10:24:31
113,28.622190223845756,77.20558035981149,2025-09-04T10:29:30
113,28.623201165377083,77.20479666942505,2025-09-04T10:31:15
113,28.623258544098956,77.20533375022858,2025-09-04T10:35:39
113,28.622180133415352,77.2041692445325,2025-09-04T10:38:55
113,28.620588932324843,77.20361646224025,2025-09-04T10:42:09
113,28.62133591920448,77.20278313721226,2025-09-04T10:43:57
113,28.62158968537165,77.20340144605697,2025-09-04T10:46:05
113,28.622820041123653,77.20313234332497,2025-09-04T10:48:01
113,28.6239326987022,77.20439897581231,2025-09-04T10:49:32
113,28.624472322814963,77.20327007058124,2025-09-04T10:53:30
113,28.62351340510025,77.20235559475331,2025-09-04T10:56:36
113,28.623392536915695,77.20088435511985,2025-09-04T10:59:17
113,28.62241824362934,77.20042152935882,2025-09-04T11:03:24
113,28.623593890530547,77.20001447594674,2025-09-04T11:05:46
113,28.623292347304524,77.20005414092562,2025-09-04T11:10:07
113,28.623275145123504,77.1993320636907,2025-09-04T11:15:00
113,28.62271749924819,77.199372847424,2025-09-04T11:18:16
113,28.622056530449377,77.20016478808857,2025-09-04T11:22:56
113,28.623177424223304,77.20125060300265,2025-09-04T11:26:07
113,28.624183728308246,77.19954761618033,2025-09-04T11:30:44
113,28.6240186521248,77.19789804690691,2025-09-04T11:33:04
113,28.622045803276286,77.19978721922712,2025-09-04T11:35:26
113,28.620666809822826,77.20117923479815,2025-09-04T11:38:21
114,28.615423681811905,77.20839592772921,2025-09-04T10:02:59
114,28.61363688980888,77.2070479918413,2025-09-04T10:06:20
114,28.612960110396532,77.20506868972332,2025-09-04T10:10:54
114,28.612274866566374,77.20464267694133,2025-09-04T10:15:04
114,28.611286397984514,77.2065531317982,2025-09-04T10:17:59
114,28.612697081521407,77.20689729263474,2025-09-04T10:22:38
114,28.61187023673004,77.20773463395517,2025-09-04T10:24:02
114,28.61304819601044,77.20903877489933,2025-09-04T10:25:02
114,28.612575673769445,77.21023946602419,2025-09-04T10:29:23
114,28.610959663904207,77.21146605773009,2025-09-04T10:32:19
114,28.610237700593565,77.21060212501222,2025-09-04T10:34:25
114,28.610182636627734,77.20963956502035,2025-09-04T10:36:04
114,28.610464526874583,77.21109327903537,2025-09-04T10:39:34
114,28.611691227315102,77.21044950799016,2025-09-04T10:42:08
114,28.612337727141938,77.2118067982967,2025-09-04T10:45:29
114,28.611550949167327,77.21374550378904,2025-09-04T10:47:37
114,28.613064146706733,77.21412798174188,2025-09-04T10:49:42
114,28.615023393246876,77.21264270159016,2025-09-04T10:51:05
114,28.61559157013552,77.2145171632722,2025-09-04T10:52:23
114,28.6142304683343,77.21510562337605,2025-09-04T10:56:59
114,28.613231339080432,77.21388538162594,2025-09-04T10:59:35
114,28.61226312046316,77.21405157582797,2025-09-04T11:03:33
114,28.611466564667715,77.21213573409487,2025-09-04T11:08:21
114,28.611422737460416,77.21318687787867,2025-09-04T11:10:32
114,28.61150991294382,77.21207747958739,2025-09-04T11:13:00
114,28.61225575645507,77.21337909306801,2025-09-04T11:16:21
114,28.61223573585357,77.21220308084703,2025-09-04T11:18:14
114,28.61255910645406,77.21023414995817,2025-09-04T11:22:19
114,28.613902138595524,77.20969713312736,2025-09-04T11:27:10
114,28.61211872508379,77.20960289950256,2025-09-04T11:29:30
115,28.62371223721832,77.20098322947881,2025-09-04T10:02:53
115,28.6262012782515,77.21069799010203,2025-09-04T10:06:05
115,28.624892767415083,77.20675401189614,2025-09-04T10:09:54
115,28.623460334001848,77.20364744730026,2025-09-04T10:13:39
115,28.632885350452085,77.19570133693554,2025-09-04T10:14:55
115,28.62542850366301,77.20181210989577,2025-09-04T10:16:50
115,28.61976531467981,77.20551578308155,2025-09-04T10:21:10
115,28.61175655193393,77.21152347404053,2025-09-04T10:25:24
115,28.602520720273343,77.21156990026434,2025-09-04T10:30:09
115,28.611750974343956,77.20922323493167,2025-09-04T10:34:31
115,28.60325769993722,77.20633946167796,2025-09-04T10:37:59
115,28.61237072969724,77.19803383473034,2025-09-04T10:39:28
115,28.607564428238675,77.20566782524234,2025-09-04T10:43:43
115,28.61472759998025,77.20650100971908,2025-09-04T10:48:05
115,28.606551797541677,77.20268780520905,2025-09-04T10:49:25
115,28.60872159535385,77.19566900035272,2025-09-04T10:51:20
115,28.61283653488981,77.20239688426071,2025-09-04T10:54:58
115,28.60725749321496,77.21072659415275,2025-09-04T10:58:28
115,28.60562412071605,77.22036705384153,2025-09-04T11:02:58
115,28.600517856798554,77.22390809781459,2025-09-04T11:06:21
115,28.603511617379056,77.22236041827782,2025-09-04T11:09:26
115,28.60751911625483,77.22222056262486,2025-09-04T11:13:29
115,28.59850005185082,77.21939173067626,2025-09-04T11:16:58
115,28.59144644631903,77.21379523284216,2025-09-04T11:21:25
115,28.589165814430082,77.21535894687,2025-09-04T11:24:05
115,28.59031006246081,77.22105567685222,2025-09-04T11:25:05
115,28.58313892848276,77.23023669048064,2025-09-04T11:29:22
115,28.585101079876495,77.22156943877775,2025-09-04T11:32:27
115,28.590144216135062,77.2121237224155,2025-09-04T11:36:17
115,28.586312380783625,77.21270038148775,2025-09-04T11:38:31
